,0
0,0.013390554027862354
1,0.21493830798268537
2,0.199582048873576
3,0.043785273070183546
4,0.00864893219665271
5,0.2868251957801444
6,0.0036512441443828985
7,0.0012121290874728655
8,8.432238811737199e-05
9,0.002608226163590213
10,0.1823923595210158
11,0.1423157593137189
12,0.02133439134150677
13,0.12160886378080282
14,0.01644675739213515
15,0.0038842206544069725
16,0.009865106473803942
17,0.002854081806692376
18,0.0009800995422257568
19,0.0006181769921113769
20,0.0003190453258607003
21,0.0008884741196164789
22,4.586199907598048e-05
23,0.0030551148539770655
24,4.427768053872585e-05
25,0.06579823742391754
26,0.03407303456714852
27,0.00025262371406122513
28,0.0042921313058418824
29,0.007088219147094966
30,0.0010946371635497485
31,0.022317434860451787
32,0.004798500624614608
33,0.00026274829462709164
34,0.00036630526610432985
35,0.00022201916256211644
36,0.00024911011870839764
37,0.00043866538399097614
38,0.017559407988009416
39,0.013945861866705534
40,0.01803818925631921
41,0.0035490814689268374
42,0.0020971877347749665
43,0.01208057297207228
44,0.025438878009688283
45,0.0005996722541798254
46,0.0024492586467732467
47,0.017770964400448185
48,0.00692838484620738
49,0.034098831229881985
50,0.0031798843822627805
51,0.0011322407823581347
52,0.008800723812385496
53,0.0012051938854648284
54,0.00754285206205677
55,0.00756694706733507
56,0.0010242370051988634
57,0.01855333709365427
58,0.016397247739629604
59,0.008295814020707141
60,0.0008082326700710706
61,0.007644500044935018
62,0.016301451839233858
63,0.010681010082058132
64,0.014900894124476805
65,0.002355737198646046
66,0.00046712945036395375
67,0.0031040748436927876
68,0.010713788762885612
69,6.879717756269943e-05
70,0.002785338334806001
71,0.006275330498534179
72,0.011634781405174334
73,0.0008789661993733346
74,0.004893414406324872
75,0.010671768461217425
76,0.00523457210335339
77,0.00571179341781933
78,0.004915825395710688
79,0.010933514512809652
80,0.011344656141999431
81,0.010084984350542467
82,0.0009177211396233792
83,0.008623267058520961
84,0.003682603519517513
85,0.010166091474986635
86,0.0034938865175607333
87,0.001189623023325028
88,0.02980334532306721
89,0.0022426004154144086
90,0.0007818933374440102
91,0.00015399543831424162
92,0.020286949511390536
93,0.002130903269295408
94,0.004426089860061202
95,0.0053794764739625665
96,0.006341547884108388
97,0.00023575510280599588
98,0.003147054193786896
99,0.001125774272325315
