,0
0,0.010067599959535708
1,0.0009702111555883012
2,0.03443448821723825
3,0.1626745009115959
4,0.2739162358873956
5,0.2753508960504533
6,0.2331803465554843
7,0.28924549462761434
8,0.23076911068702977
9,0.150446284786371
10,0.11799521359250689
11,0.10898562905698674
12,0.10006988746073618
13,0.09533104294903177
14,0.10022610943341138
15,0.08579810521893495
16,0.07876443420196576
17,0.09334521515322111
18,0.20220004209744535
19,0.371672476497337
20,0.4407970660401744
21,0.4369703504667858
22,0.404980003409179
23,0.37798377184138027
24,0.3560000637689618
25,0.27930805528735575
26,0.18572719684917527
27,0.13382823255230566
28,0.22748906894463183
29,0.4528744091516746
30,0.6704496729274502
31,0.7652969001131725
32,0.8251769895679505
33,0.8418797268218655
34,0.8893326331359032
35,0.9543061280705525
36,0.9977361278299721
37,0.9888844642957213
38,0.9267520147785745
39,0.906117583767746
40,0.913623337932354
41,0.9082040227291391
42,0.8931922320589699
43,0.8725130541866916
44,0.851385788726877
45,0.8302455731739595
46,0.8106760956724536
47,0.7963329787339833
48,0.7833695997491251
49,0.768571573887031
50,0.7487875059511988
51,0.6394434389432693
52,0.6687840560876049
53,0.6766106291320184
54,0.4964262886537556
55,0.5577275148723907
56,0.5712581082180543
57,0.5990536507794746
58,0.3625070960600008
59,0.3168566919221248
60,0.5898074943305956
61,0.58381625727899
62,0.290166962006441
63,0.43627930322869607
64,0.46114322810757097
65,0.33697114109503457
66,0.42796212341533746
67,0.5003357529128876
68,0.5298916552967623
69,0.5373062147975194
70,0.5258362789412456
71,0.5227979637471803
72,0.5204864617872943
73,0.508323926057013
74,0.4910204523968095
75,0.4836555739916363
76,0.472171314066008
77,0.4661473933074742
78,0.46546017184893723
79,0.4649246599698492
80,0.4630095501891189
81,0.4593106279962895
82,0.4529656534792886
83,0.44548393432424344
84,0.43425257290698016
85,0.4240143727068483
86,0.4144112948721925
87,0.40747773331501963
88,0.40272748770323313
89,0.4006399817738183
90,0.39616408212969456
91,0.3940051812906337
92,0.39249215940344345
93,0.3883680973091962
94,0.3876977640164578
95,0.38648265053315356
96,0.3816683566619384
97,0.3774234465248447
98,0.37488809121828653
99,0.37703046695184894
100,0.36721920958914595
101,0.3317779711113318
102,0.3320085877726879
103,0.3526372109538722
104,0.3543637521950216
105,0.243367332749768
106,0.25875117934342806
107,0.22248274573007523
108,0.7429157665455958
109,1.0
110,0.8669848977251747
111,0.38454348611190853
112,0.21771326982790093
113,0.47328457108154687
114,0.5924708479916622
115,0.399738755082021
116,0.27397880413367565
117,0.21754748843689242
118,0.2351569837043859
119,0.2644922641215364
120,0.6253278712155387
121,0.3569558331833194
122,0.354817116958463
123,0.4457629113647907
124,0.3057485702740959
125,0.3814858145902462
126,0.664822856048646
127,0.5416920174391977
128,0.20266775996321007
129,0.2084644074351629
130,0.18680465728632548
131,0.19617624113768506
132,0.30492231810348214
133,0.36268652564783166
134,0.17277606022882974
135,0.2282188888911628
136,0.24713763187989402
137,0.2516193877470836
138,0.17673491646969963
139,0.17636482708405754
140,0.29489568616466405
141,0.3859974903089802
142,0.319836791478561
143,0.29448778925530866
144,0.42466861150261376
145,0.14819468208395625
146,0.18377629174269516
147,0.16427921901223266
148,0.2914386237145386
149,0.44054197708956144
150,0.3239114322043274
151,0.1271090397703626
152,0.1810136882556391
153,0.20549378991973205
154,0.19098695500460405
155,0.20097640431095015
156,0.2178067516670496
157,0.18845018538240216
158,0.17042700400825506
159,0.17747419394198943
160,0.17871759930836836
161,0.16697894311639008
162,0.16319345676707933
163,0.16919173825982542
164,0.16121813522303913
165,0.15513362024497243
166,0.17767092399125017
167,0.21460028806385054
168,0.2293603447892837
169,0.21296901174617183
170,0.1841798166428567
171,0.16447047192671432
172,0.32700565674681864
173,0.24336985238958994
174,0.13650057742092214
175,0.11829291931878382
176,0.11193577709449933
177,0.15426142388240358
178,0.18963041010715942
179,0.19009365538921955
180,0.18677383093279207
181,0.17116426315530212
182,0.15542698677009437
183,0.14897146177958126
184,0.15227929870177184
185,0.16170639332901357
186,0.1546115785584355
187,0.1402938465834614
188,0.13533430428354784
189,0.13094541004520313
190,0.1302708939835161
191,0.13478327213536004
192,0.1410901383773579
193,0.15583539661789642
194,0.16662120040241699
195,0.18222413538291354
196,0.1861301616866136
197,0.17723764112776905
198,0.16831582954950852
199,0.16379056877678133
200,0.1656895765921377
201,0.17387800728508312
202,0.18094390352322665
203,0.18175335032543902
204,0.18597666718043812
205,0.18082952954844714
206,0.17288281539708153
207,0.1653641286945928
208,0.15753865077691603
209,0.15083264856349501
210,0.1486390631718181
211,0.14624731562043497
212,0.14018287833269602
213,0.13692610807976685
214,0.1365927840180042
215,0.1333558224986719
216,0.12684439692189658
217,0.11989410082508965
218,0.11475601416661255
219,0.1135342074448917
220,0.11854513399486585
221,0.14059254955732964
222,0.16064085497554684
223,0.16595866488581673
224,0.16391422129904057
225,0.15913465955123424
226,0.15588054316624944
227,0.15042995874527645
228,0.15122372328718275
229,0.15044011334822052
230,0.14568098130154142
231,0.13803481579092822
232,0.1320323852672435
233,0.12620237015136784
234,0.12415065094163004
235,0.11763537475365551
236,0.1353713132725476
237,0.1381885604218561
238,0.13353381833765643
239,0.12227189515424731
240,0.11384596564022054
241,0.1173160911331475
242,0.12128203702703862
243,0.11518455485417634
244,0.1066146861125602
245,0.10343886588367235
246,0.10696526500513827
247,0.10964174705389243
248,0.10816541232667307
249,0.10839718230126111
250,0.11021880229099087
251,0.1164161614752041
252,0.12474139356019513
253,0.12998016756728456
254,0.13626157297632369
255,0.13473418829181552
256,0.135568297611095
257,0.14625974355398616
258,0.1023113460112351
259,0.15412336635556717
260,0.1687747220041158
261,0.13547665171048814
262,0.14845623222813972
263,0.17068662477810492
264,0.2510326097426368
