,0
0,0.000515420934329102
1,0.00015015651120217098
2,1.4058100979778482e-05
3,7.391738913159128e-07
4,1.4080690004458844e-06
5,0.0023980382711976003
6,1.2732092897670761e-08
7,2.1979655718188112e-10
8,8.764033071481265e-09
9,2.1730195920840787e-06
